time_ns,x,y,theta,omega,lateral_error
100,0.0,0.0,0.0,0.0,0.0
10000100,0.0,0.5,0.1,0.0,0.5
20000100,0.000995004165278026,0.5000998334166469,0.09999999999999999,-3.0,0.5000998334166469
30000100,0.001990008330556052,0.5001996668332938,0.09699999999999999,-1.0061914374990544,0.5001996668332938
40000100,0.0029853075181193824,0.5002965147926722,0.09599380856250093,-1.0068913039991814,0.5002965147926722
50000100,0.003980703649422775,0.500392361241674,0.09498691725850175,-1.007436023569311,0.500392361241674
60000100,0.004976195783084643,0.5004872053865503,0.09397948123493244,-1.008078033309719,0.5004872053865503
70000100,0.005971782960962473,0.5005810465888298,0.09297140320162271,-1.00871809359859,0.5005810465888298
80000100,0.006967464232210501,0.5006738841140334,0.09196268510802412,-1.009356209919895,0.5006738841140334
90000100,0.007963238643775213,0.5007657172304617,0.09095332889810423,-1.0099923750006157,0.5007657172304617
100000100,0.008959105240403107,0.500856545209195,0.08994333652310361,-1.0106265865119453,0.500856545209195
110000100,0.009955063064647317,0.500946367324104,0.08893270993659166,-1.0112588421298672,0.500946367324104
120000100,0.010951111156874725,0.5010351828518576,0.0879214510944618,-1.0118891395357976,0.5010351828518576
130000100,0.0119472485552731,0.501122991071929,0.086909561954926,-1.012517476416381,0.501122991071929
140000100,0.012943474295858291,0.5012097912666033,0.08589704447850961,-1.0131438504634935,0.5012097912666033
150000100,0.013939787412481423,0.5012955827209836,0.08488390062804611,-1.0137682593742454,0.5012955827209836
160000100,0.014936186936836144,0.5013803647229987,0.08387013236867186,-1.0143907008510344,0.5013803647229987
170000100,0.015932671898465905,0.501464136563409,0.08285574166782082,-1.0150111726015252,0.501464136563409
180000100,0.016929241324771263,0.5015468975358139,0.0818407304952193,-1.0156296723386686,0.5015468975358139
190000100,0.017925894241017218,0.5016286469366584,0.08082510082288062,-1.0162461977807435,0.5016286469366584
200000100,0.018922629670340585,0.5017093840652398,0.07980885462509987,-1.016860746651349,0.5017093840652398
210000100,0.0199194466337574,0.5017891082237144,0.07879199387844853,-1.0174733166794208,0.5017891082237144
220000100,0.020916344150170352,0.5018678187171043,0.0777745205617691,-1.0180839055992539,0.5018678187171043
230000100,0.021913321236376248,0.5019455148533042,0.07675643665616987,-1.0186925111505185,0.5019455148533042
240000100,0.022910376907073513,0.502022195943088,0.07573774414501935,-1.0192991310782704,0.502022195943088
250000100,0.023907510174869723,0.5020978613001151,0.07471844501394108,-1.019903763132974,0.5020978613001151
260000100,0.02490472005028916,0.5021725102409379,0.0736985412508081,-1.0205064050705,0.5021725102409379
270000100,0.025902005541780408,0.5022461420850073,0.07267803484573761,-1.0211070546521652,0.5022461420850073
280000100,0.026899365655723977,0.5023187561546802,0.07165692779108544,-1.0217057096447202,0.5023187561546802
290000100,0.027896799396439957,0.502390351775226,0.07063522208144071,-1.0223023678203995,0.502390351775226
