time_ns,x,y,theta,omega,lateral_error
100,0.0,0.0,0.0,0.0,0.0
100000100,0.0,0.5,0.1,0.0,0.5
200000100,0.000995004165278026,0.5000998334166469,0.09999999999999999,-3.0,0.5000998334166469
300000100,0.001990008330556052,0.5001996668332938,0.09699999999999999,-2.60083263364682,0.5001996668332938
400000100,0.0029853075181193824,0.5002965147926722,0.09439916736635318,-2.601581900563471,0.5002965147926722
500000100,0.003980855224467622,0.5003907738208062,0.0917975854657897,-2.599330831349359,0.5003907738208062
600000100,0.004976644784075576,0.5004824425339847,0.08919825463444035,-2.597463390632443,0.5004824425339847
700000100,0.005972669256693117,0.5005715225538935,0.08660079124380791,-2.5955816604640716,0.5005715225538935
800000100,0.006968921751145959,0.5006580151391046,0.08400520958334384,-2.593688653055259,0.5006580151391046
900000100,0.007965395388018026,0.5007419215811633,0.08141152093028858,-2.5917840102911636,0.5007419215811633
1000000100,0.008962083300085551,0.5008232432015264,0.07881973691999741,-2.5898677703098416,0.5008232432015264
1100000100,0.00995897863244637,0.5009019813518553,0.07622986914968757,-2.587939968337686,0.5009019813518553
1200000100,0.010956074542683537,0.5009781374139142,0.07364192918134989,-2.586000640045772,0.5009781374139142
1300000100,0.011953364201027739,0.5010517127994701,0.07105592854130412,-2.5840498211547973,0.5010517127994701
1400000100,0.012950840790518788,0.5011227089501918,0.06847187872014932,-2.5820875474360383,0.5011227089501918
1500000100,0.01394849750716616,0.5011911273375478,0.06588979117271328,-2.580113854709856,0.5011911273375478
1600000100,0.014946327560108571,0.5012569694627029,0.06330967731800342,-2.5781287788445417,0.5012569694627029
1700000100,0.015944324171772585,0.5013202368564152,0.06073154853915888,-2.5761323557542553,0.5013202368564152
1800000100,0.01694248057803024,0.5013809310789311,0.058155416183404626,-2.574124621398417,0.5013809310789311
1900000100,0.017940790028355726,0.5014390537198796,0.05558129156200621,-2.5721056117800845,0.5014390537198796
2000000100,0.018939245785981045,0.5014946063981666,0.05300918595022613,-2.5700753629443303,0.5014946063981666
2100000100,0.019937841128050707,0.5015475907618673,0.050439110587281795,-2.5680339109773946,0.5015475907618673
2200000100,0.02093656934577544,0.5015980084881189,0.0478710766763044,-2.565981292005053,0.5015980084881189
2300000100,0.021935423744584896,0.5016458612830111,0.045305095384299346,-2.563917542191424,0.5016458612830111
2400000100,0.022934397644279344,0.5016911508814778,0.04274117784210792,-2.5618426977372213,0.5016911508814778
2500000100,0.0239334843791804,0.5017338790471855,0.0401793351443707,-2.5597567948793305,0.5017338790471855
