time_ns,x,y,theta,omega
76040100,0.07628266786942511,-0.18592025678917054,-0.11932528679883324,0.43501246224510165
77040100,0.0772755570506974,-0.1860392991081687,-0.11889019962396623,0.4350871748670162
78040100,0.07826849793177693,-0.18615790942256422,-0.11845503853446987,0.43516108949635235
79040100,0.07926149033343426,-0.18627608763650744,-0.11801980432813894,0.43523420633093546
80040100,0.08025453407624043,-0.18639383365501128,-0.11758449780257581,0.4353065255631302
81040100,0.08124762898056839,-0.18651114738395141,-0.11714911975518526,0.43537804739055486
82040100,0.0822407748665944,-0.18662802873006626,-0.116713670983171,0.43544877201425636
83040100,0.08323397155429944,-0.186744477600957,-0.11627815228353756,0.4355186996334371
84040100,0.08422721886347066,-0.1868604939050877,-0.11584256445308508,0.435587830452491
85040100,0.08522051661370272,-0.18697607755178527,-0.11540690828841116,0.4356561646739261
86040100,0.0862138646243993,-0.18709122845123963,-0.11497118458590566,0.43572370250549797
87040100,0.08720726271477443,-0.1872059465145036,-0.11453539414175258,0.43579044415306256
88040100,0.08820071070385396,-0.18732023165349299,-0.11409953775192667,0.4358563898259126
89040100,0.08919420841047697,-0.18743408378098667,-0.11366361621219344,0.4359215397332318
90040100,0.09018775565329713,-0.18754750281062654,-0.11322763031810225,0.4359858940911938
91040100,0.0911813522507842,-0.18766048865691762,-0.11279158086498994,0.4360494531123109
92040100,0.0921749980212254,-0.18777304123522795,-0.11235546864798097,0.4361122170089658
93040100,0.09316869278272685,-0.18788516046178874,-0.11191929446197686,0.4361741860041053
94040100,0.09416243635321495,-0.18799684625369434,-0.11148305910166523,0.4362353603116302
95040100,0.09515622855043783,-0.18810809852890217,-0.1110467633615092,0.4362957401560264
96040100,0.09615006919196678,-0.18821891720623285,-0.1106104080357529,0.4363553257563078
97040100,0.09714395809519764,-0.18832930220537014,-0.11017399391841445,0.43641411733844426
98040100,0.09813789507735227,-0.18843925344686094,-0.1097375218032879,0.4364721151265352
99040100,0.09913187995547987,-0.18854877085211533,-0.10930099248393801,0.4365293193498879
100040100,0.10012591254645851,-0.1886578543434065,-0.10886440675370392,0.4365857302340863
101040100,0.10111999266699652,-0.18876650384387084,-0.10842776540569395,0.43664134800995685
102040100,0.10211412013363386,-0.18887471927750776,-0.10799106923278044,0.43669617291349944
103040100,0.1031082947627436,-0.18898250056917987,-0.10755431902760695,0.43675020517347274
104040100,0.10410251637053332,-0.18908984764461287,-0.10711751558258135,0.43680344502559887
105040100,0.10509678477304654,-0.18919676043039552,-0.10668065968986874,0.43685589271259867
106040100,0.10609109978616414,-0.18930323885397962,-0.10624375214140591,0.4369075484628253
107040100,0.10708546122560576,-0.18940928284368003,-0.1058067937288819,0.43695841252401685
108040100,0.10807986890693128,-0.18951489232867458,-0.10536978524374342,0.43700848513846813
109040100,0.10907432264554216,-0.18962006723900407,-0.10493272747720223,0.4370577665411913
110040100,0.11006882225668298,-0.18972480750557225,-0.10449562122021559,0.4371062569866321
111040100,0.11106336755544273,-0.18982911306014572,-0.10405846726349899,0.4371539567166248
112040100,0.11205795835675633,-0.18993298383535398,-0.10362126639751902,0.4372008659799814
113040100,0.11305259447540603,-0.1900364197646893,-0.10318401941249368,0.4372469850253371
114040100,0.11404727572602281,-0.1901394207825067,-0.1027467270983889,0.437292314104766
115040100,0.11504200192308786,-0.19024198682402393,-0.10230939024491699,0.4373368534719211
116040100,0.11603677288093393,-0.19034411782532137,-0.10187200964153487,0.43738060338211787
117040100,0.11703158841374682,-0.190445813723342,-0.10143458607744438,0.43742356409049515
118040100,0.11802644833556676,-0.19054707445589128,-0.10099712034159236,0.43746573585202175
119040100,0.11902135246028987,-0.19064789996163725,-0.10055961322266196,0.43750711893040684
120040100,0.12001630060166958,-0.19074829018011025,-0.10012206550907632,0.4375477135856439
121040100,0.12101129257331804,-0.19084824505170297,-0.09968447798899875,0.43758752007757057
122040100,0.12200632818870753,-0.19094776451767043,-0.09924685145032583,0.4376265386729252
123040100,0.12300140726117195,-0.1910468485201297,-0.0988091866806875,0.43766476963833223
124040100,0.12399652960390818,-0.19114549700206007,-0.09837148446744905,0.43770221323845554
125040100,0.12499169502997753,-0.1912437099073028,-0.09793374559770597,0.43773886974307646
126040100,0.12598690335230717,-0.19134148718056107,-0.0974959708582841,0.4377747394218548
127040100,0.12698215438369156,-0.19143882876739993,-0.09705816103573271,0.43780982255138595
128040100,0.12797744793679386,-0.19153573461424617,-0.09662031691633356,0.4378441193991573
129040100,0.12897278382414737,-0.19163220466838826,-0.09618243928609038,0.4378776302431789
130040100,0.12996816185815696,-0.1917282388779762,-0.0957445289307291,0.4379103553612765
131040100,0.1309635818511005,-0.19182383719202142,-0.09530658663569622,0.43794229503288173
132040100,0.13195904361513022,-0.19191899956039682,-0.09486861318616437,0.43797344953185663
133040100,0.13295454696227427,-0.19201372593383642,-0.09443060936701642,0.4380038191479496
134040100,0.13395009170443797,-0.19210801626393542,-0.09399257596285639,0.4380334041600312
135040100,0.13494567765340543,-0.19220187050315007,-0.0935545137580061,0.43806220485029773
136040100,0.1359413046208408,-0.19229528860479753,-0.09311642353649462,0.43809022151146765
137040100,0.13693697241828987,-0.19238827052305568,-0.09267830608206744,0.43811745442718525
138040100,0.13793268085718127,-0.19248081621296312,-0.09224016217818123,0.4381439038862037
139040100,0.13892842974882813,-0.19257292563041895,-0.09180199260799704,0.4381695701841964
140040100,0.13992421890442935,-0.19266459873218272,-0.09136379815438928,0.4381944536077548
141040100,0.1409200481350711,-0.19275583547587424,-0.09092557959993355,0.43821855445571944
142040100,0.14191591725172825,-0.19284663581997344,-0.09048733772691214,0.43824187302141565
143040100,0.1429118260652657,-0.19293699972382025,-0.09004907331730888,0.438264409603256
144040100,0.14390777438643992,-0.19302692714761452,-0.08961078715280762,0.438286164501257
145040100,0.1449037620259003,-0.19311641805241572,-0.08917248001479597,0.43830713801166077
146040100,0.14589978879419063,-0.193205472400143,-0.08873415268435478,0.4383273304411951
147040100,0.14689585450175047,-0.1932940901535748,-0.08829580594226379,0.438346742090988
148040100,0.14789195895891663,-0.1933822712763489,-0.0878574405689982,0.4383653732655818
149040100,0.14888810197592456,-0.1934700157329622,-0.08741905734472363,0.4383832242745701
150040100,0.14988428336290974,-0.19355732348877047,-0.08698065704930158,0.43840029542205045
151040100,0.15088050292990918,-0.19364419450998835,-0.08654224046228082,0.4384165870207519
152040100,0.1518767604868628,-0.19373062876368902,-0.08610380836289758,0.43843209938324335
153040100,0.15287305584361485,-0.19381662621780416,-0.08566536153008111,0.43844683281646457
154040100,0.15386938880991535,-0.19390218684112367,-0.08522690074243972,0.4384607876413989
155040100,0.1548657591954215,-0.19398731060329563,-0.084788426778268,0.4384739641717074
156040100,0.1558621668096991,-0.19407199747482592,-0.08434994041554546,0.4384863627225548
157040100,0.15685861146222402,-0.19415624742707827,-0.08391144243192943,0.43849798361604303
158040100,0.15785509296238348,-0.1942400604322739,-0.08347293360475899,0.43850882717042006
159040100,0.15885161111947768,-0.1943234364634914,-0.0830344147110481,0.43851889371089836
160040100,0.15984816574272104,-0.19440637549466652,-0.08259588652748924,0.4385281835588499
161040100,0.16084475664124373,-0.19448887750059204,-0.0821573498304503,0.4385366970389464
162040100,0.16184138362409303,-0.19457094245691747,-0.08171880539597108,0.43854443447922126
163040100,0.16283804650023478,-0.1946525703401489,-0.08128025399976183,0.43855139620925176
164040100,0.1638347450785548,-0.19473376112764884,-0.08084169641720884,0.4385575825529829
165040100,0.16483147916786028,-0.19481451479763592,-0.08040313342335867,0.4385629938501697
166040100,0.16582824857688122,-0.19489483132918475,-0.07996456579293258,0.4385676304260872
167040100,0.16682505311427187,-0.1949747107022257,-0.0795259943003108,0.4385714926217572
168040100,0.1678218925886121,-0.19505415289754463,-0.07908741971954353,0.43857458076728045
169040100,0.16881876680840885,-0.1951331578967828,-0.07864884282434212,0.4385768952014049
170040100,0.16981567558209754,-0.19521172568243644,-0.07821026438807414,0.4385784362679728
171040100,0.17081261871804349,-0.19528985623785675,-0.07777168518377427,0.4385792042998837
172040100,0.1718095960245433,-0.1953675495472495,-0.07733310598413026,0.4385791996439983
173040100,0.1728066073098263,-0.1954448055956749,-0.07689452756148688,0.43857842264338154
174040100,0.17380365238205603,-0.19552162436904733,-0.07645595068784604,0.43857687364083386
175040100,0.17480073104933147,-0.19559800585413506,-0.07601737613485825,0.4385745529877869
176040100,0.17579784311968866,-0.19567395003856014,-0.07557880467383352,0.4385714610247276
177040100,0.17679498840110197,-0.19574945691079798,-0.07514023707572921,0.4385675981043051
178040100,0.1777921667014856,-0.19582452646017726,-0.07470167411114491,0.43856296458430877
179040100,0.17878937782869492,-0.19589915867687957,-0.07426311655033874,0.4385575608061551
180040100,0.17978662159052794,-0.19597335355193926,-0.07382456516320811,0.43855138713062497
181040100,0.1807838977947267,-0.19604711107724304,-0.07338602071929705,0.43854444391107067
182040100,0.18178120624897864,-0.19612043124552989,-0.07294748398778933,0.4385367315077175
183040100,0.1827785467609181,-0.19619331405039064,-0.07250895573751422,0.4385282502751166
184040100,0.1837759191381276,-0.19626575948626784,-0.0720704367369395,0.43851900057472604
185040100,0.18477332318813944,-0.19633776754845542,-0.07163192775417183,0.4385089827676582
186040100,0.18577075871843687,-0.19640933823309842,-0.07119342955695529,0.4384981972165535
187040100,0.18676822553645572,-0.19648047153719272,-0.07075494291266618,0.4384866442891048
188040100,0.18776572344958564,-0.1965511674585848,-0.07031646858831703,0.4384743243491541
189040100,0.18876325226517157,-0.19662142599597143,-0.06987800735055502,0.4384612377620073
190040100,0.1897608117905152,-0.19669124714889935,-0.06943955996565519,0.43844738489982527
191040100,0.1907584018328763,-0.19676063091776502,-0.0690011271995243,0.43843276613090304
192040100,0.1917560221994741,-0.1968295773038144,-0.06856270981769395,0.438417381830348
193040100,0.19275367269748878,-0.1968980863091425,-0.0681243085853281,0.43840123236584744
194040100,0.19375135313406283,-0.19696615793669323,-0.06768592426720904,0.4383843181190617
195040100,0.19474906331630243,-0.19703379219025907,-0.06724755762774665,0.438366639462391
196040100,0.1957468030512789,-0.1971009890744807,-0.0668092094309751,0.438348196771542
197040100,0.19674457214603003,-0.19716774859484676,-0.06637088044054253,0.43832899043257045
198040100,0.19774237040756154,-0.1972340707576935,-0.06593257141972021,0.43830902082231227
199040100,0.19874019764284848,-0.19729995557020452,-0.06549428313140113,0.438288288319083
200040100,0.19973805365883657,-0.19736540304041042,-0.06505601633808601,0.4382667933151195
201040100,0.20073593826244365,-0.19743041317718849,-0.0646177718018979,0.4382445361881077
202040100,0.2017338512605611,-0.1974949859902624,-0.06417955028456825,0.438221517329654
203040100,0.20273179246005507,-0.1975591214902019,-0.06374135254744254,0.4381977371257016
204040100,0.20372976166776816,-0.19762281968842246,-0.06330317935147707,0.43817319596544746
205040100,0.2047277586905205,-0.19768608059718487,-0.06286503145723756,0.4381478942395094
206040100,0.2057257833351114,-0.1977489042295951,-0.06242690962489578,0.4381218323417783
207040100,0.2067238354083206,-0.19781129059960378,-0.06198881461422823,0.4380950106675444
208040100,0.20772191471690965,-0.19787323972200596,-0.06155074718461816,0.43806742961006834
209040100,0.2087200210676234,-0.19793475161244076,-0.06111270809505239,0.43803908956576404
210040100,0.20971815426719134,-0.19799582628739099,-0.060674698104119885,0.438009990932505
211040100,0.21071631412232894,-0.19805646376418282,-0.0602367179700049,0.43798013411498826
212040100,0.2117145004397391,-0.19811666406098546,-0.05979876845049804,0.4379495195068509
213040100,0.21271271302611353,-0.1981764271968108,-0.05936085030298241,0.4379181475156296
214040100,0.2137109516881341,-0.19823575319151301,-0.05892296428443563,0.43788601854677284
215040100,0.21470921623247421,-0.1982946420657882,-0.05848511115143561,0.4378531330000172
216040100,0.21570750646580028,-0.1983530938411741,-0.0580472916601484,0.4378194912872072
217040100,0.21670582219477302,-0.19841110854004967,-0.0576095065663339,0.43778509381450204
218040100,0.21770416322604885,-0.1984686861856347,-0.05717175662533904,0.43774994099485925
219040100,0.2187025293662813,-0.19852582680198952,-0.05673404259210532,0.43771403323371777
220040100,0.2197009204221223,-0.1985825304140145,-0.05629636522115667,0.43767737094864945
221040100,0.22069933620022372,-0.19863879704744983,-0.055858725266605146,0.43763995455152466
222040100,0.2216977765072386,-0.198694626728875,-0.055421123482145986,0.4376017844591702
223040100,0.2226962411498226,-0.19875001948570853,-0.05498356062105788,0.43756286108810183
224040100,0.22369472993463532,-0.19880497534620753,-0.054546037436201684,0.4375231848561888
225040100,0.22469324266834179,-0.19885949433946729,-0.054108554680017136,0.43748275618454785
226040100,0.22569177915761365,-0.1989135764954209,-0.05367111310452679,0.43744157549034635
227040100,0.22669033920913073,-0.19896722184483898,-0.053233713461323974,0.4373996432028173
228040100,0.2276889226295823,-0.19902043041932904,-0.05279635650158202,0.4373569597419556
229040100,0.2286875292256684,-0.19907320225133532,-0.052359042976051075,0.4373135255309448
230040100,0.22968615880410137,-0.19912553737413824,-0.051921773635049635,0.43726934100144466
231040100,0.23068481117160705,-0.19917743582185404,-0.0514845492284684,0.4372244065812317
232040100,0.23168348613492623,-0.1992288976294344,-0.05104737050577251,0.43717872269589114
233040100,0.23268218350081601,-0.19927992283266602,-0.05061023821599299,0.4371322897795168
234040100,0.23368090307605113,-0.1993305114681701,-0.05017315310772713,0.437085108265849
235040100,0.23467964466742539,-0.19938066357340212,-0.04973611592914069,0.437037178586442
236040100,0.23567840808175294,-0.1994303791866512,-0.0492991274279647,0.4369885011759988
237040100,0.23667719312586974,-0.19947965834703993,-0.048862188351490476,0.4369390764742172
238040100,0.23767599960663477,-0.1995285010945237,-0.04842529944657369,0.4368889049167881
239040100,0.23867482733093154,-0.19957690746989037,-0.04798846145962928,0.4368379869444024
240040100,0.23967367610566934,-0.1996248775147599,-0.04755167513663375,0.4367863229955329
241040100,0.24067254573778465,-0.19967241127158386,-0.0471149412231166,0.43673391351714813
242040100,0.24167143603424251,-0.19971950878364492,-0.04667826046416789,0.43668075894871655
243040100,0.24267034680203778,-0.19976617009505657,-0.04624163360443147,0.43662685973642407
244040100,0.24366927784819659,-0.19981239525076255,-0.045805061388105466,0.43657221632600496
245040100,0.24466822897977766,-0.19985818429653646,-0.04536854455893727,0.43651682916819584
246040100,0.24566720000387363,-0.19990353727898127,-0.04493208386022756,0.4364606987097065
247040100,0.24666619072761242,-0.19994845424552896,-0.04449568003482716,0.43640382540040096
248040100,0.24766520095815858,-0.19999293524443992,-0.044059333825133856,0.4363462096933041
249040100,0.2486642305027146,-0.20003698032480263,-0.04362304597309106,0.4362878520427965
250040100,0.24966327916852235,-0.20008058953653313,-0.043186817220190014,0.4362287529010466
251040100,0.2506623467628643,-0.20012376293037454,-0.0427506483074613,0.43616891272871056
252040100,0.25166143309306493,-0.20016650055789667,-0.04231453997548418,0.4361083319771249
253040100,0.25266053796649207,-0.2002088024714955,-0.041878492964376325,0.43604701110785365
254040100,0.2536596611905582,-0.20025066872439273,-0.04144250801379426,0.43598495058206377
255040100,0.2546588025727219,-0.20029209937063525,-0.041006585862932,0.43592215086225894
256040100,0.25565796192048895,-0.20033309446509473,-0.04057072725052683,0.4358586124051728
257040100,0.2566571390414139,-0.20037365406346716,-0.04013493291484552,0.435794335681302
258040100,0.2576563337431013,-0.20041377822227224,-0.039699203593688295,0.43572932115721763
259040100,0.2586555458332071,-0.20045346699885305,-0.0392635400243964,0.4356635692918931
260040100,0.2596547751194398,-0.20049272045137545,-0.03882794294383656,0.4355970805598384
261040100,0.26065402140956195,-0.20053153863882767,-0.03839241308840493,0.43552985543163564
262040100,0.2616532845113915,-0.20056992162101972,-0.03795695119403113,0.4354618943738052
263040100,0.26265256423280303,-0.200607869458583,-0.037521557996169776,0.43539319786135167
264040100,0.26365186038172905,-0.20064538221296974,-0.037086234229800986,0.4353237663687902
265040100,0.26465117276616135,-0.20068245994645248,-0.03665098062943434,0.43525360036665534
266040100,0.2656505011941524,-0.20071910272212362,-0.03621579792909686,0.435182700337474
267040100,0.26664984547381665,-0.2007553106038949,-0.03578068686234246,0.43511106675440586
268040100,0.2676492054133317,-0.20079108365649684,-0.035345648162246966,0.43503870009549517
269040100,0.2686485808209398,-0.2008264219454783,-0.03491068256139795,0.43496560084902075
270040100,0.26964797150494907,-0.20086132553720593,-0.034475790791911196,0.4348917694867504
271040100,0.27064737727373483,-0.2008957944988636,-0.03404097358541517,0.43481720649602745
272040100,0.2716467979357409,-0.20092982889845198,-0.033606231673051476,0.43474191236369136
273040100,0.27264623329948096,-0.20096342880478793,-0.033171565785478876,0.4346658875726007
274040100,0.27364568317353977,-0.20099659428750402,-0.03273697665287023,0.43458913260864696
275040100,0.2746451473665746,-0.201029325417048,-0.0323024650049094,0.43451164796083036
276040100,0.2756446256873164,-0.2010616222646822,-0.031868031570788165,0.4344334341212382
277040100,0.2766441179445712,-0.2010934849024831,-0.031433677079210263,0.4343544915779033
278040100,0.2776436239472215,-0.20112491340334077,-0.03099940225838655,0.43427482082371266
279040100,0.27864314350422714,-0.20115590784095824,-0.030565207836031904,0.43419442235465144
280040100,0.2796426764246272,-0.20118646828985107,-0.030131094539371055,0.43411329666084975
281040100,0.2806422225175409,-0.20121659482534668,-0.029697063095126625,0.43403144424442985
282040100,0.281641781592169,-0.20124628752358395,-0.029263114229528524,0.43394886559810425
283040100,0.2826413534577951,-0.20127554646151258,-0.028829248668307324,0.43386556122119735
284040100,0.28364093792378703,-0.2013043717168925,-0.028395467136691187,0.43378153161614036
285040100,0.28464053479959783,-0.20133276336829342,-0.02796177035940991,0.43369677728127415
286040100,0.28564014389476744,-0.20136072149509418,-0.027528159060686584,0.4336112987233249
287040100,0.2866397650189237,-0.20138824617748222,-0.027094633964243366,0.43352509644321946
288040100,0.2876393979817838,-0.20141533749645302,-0.02666119579329669,0.4334381709466735
289040100,0.28863904259315537,-0.20144199553380954,-0.026227845270555997,0.4333505227406928
290040100,0.28963869866293807,-0.20146822037216164,-0.02579458311822244,0.43326215233355886
291040100,0.2906383660011246,-0.20149401209492548,-0.025361410057991196,0.4331730602312467
292040100,0.29163804441780194,-0.201519370786323,-0.02492832681104307,0.43308324694812433
293040100,0.292637733723153,-0.2015442965313813,-0.024495334098048598,0.4329927129944682
294040100,0.2936374337274575,-0.2015687894159321,-0.0240624326391632,0.4329014588853995
295040100,0.2946371442410934,-0.20159284952661105,-0.023629623154033046,0.4328094851301552
296040100,0.2956368650745381,-0.20161647695085733,-0.023196906361784907,0.4327167922481374
297040100,0.29663659603837,-0.20163967177691286,-0.022764282981030254,0.43262338075465206
298040100,0.29763633694326935,-0.20166243409382187,-0.022331753729862205,0.43252925116804847
299040100,0.29863608760001975,-0.2016847639914302,-0.021899319325852522,0.4324344040096834
300040100,0.29963584781950936,-0.20170666156038475,-0.021466980486053888,0.43233883979863247
301040100,0.3006356174127322,-0.20172812689213288,-0.021034737927000485,0.4322425590534026
302040100,0.3016353961907894,-0.2017491600789218,-0.020602592364697848,0.4321455623026384
303040100,0.30263518396489036,-0.20176976121379797,-0.020170544514630483,0.4320478500673638
304040100,0.30363498054635424,-0.2017899303906065,-0.01973859509175534,0.43194942287514354
305040100,0.30463478574661096,-0.20180966770399053,-0.019306744810504112,0.43185028125122776
306040100,0.3056345993772026,-0.2018289732493906,-0.018874994384778455,0.43175042572565653
307040100,0.3066344212497846,-0.20184784712304404,-0.0184433445279523,0.43164985682615303
308040100,0.30763425117612697,-0.20186628942198445,-0.0180117959528689,0.4315485750834029
309040100,0.30863408896811567,-0.20188430024404092,-0.017580349371839523,0.4314465810293742
310040100,0.3096339344377538,-0.20190187968783752,-0.017149005496640522,0.43134387519900236
311040100,0.31063378739716263,-0.20191902785279262,-0.01671776503851385,0.43124045812667067
312040100,0.3116336476585833,-0.2019357448391183,-0.016286628708169416,0.43113633034443277
313040100,0.3126335150343776,-0.2019520307478197,-0.015855597215776774,0.4310314923926423
314040100,0.31363338933702944,-0.2019678856806944,-0.015424671270969208,0.4309259448075654
315040100,0.3146332703791461,-0.20198330974033177,-0.014993851582837218,0.4308196881319895
316040100,0.31563315797345937,-0.20199830303011235,-0.014563138859937957,0.4307127228992617
317040100,0.3166330519328268,-0.20201286565420715,-0.014132533810278044,0.43060504965991375
318040100,0.317632952070233,-0.20202699771757712,-0.013702037141326555,0.4304966689514889
319040100,0.3186328581987908,-0.20204069932597243,-0.013271649560006767,0.43038758131978866
320040100,0.3196327701317424,-0.20205397058593183,-0.012841371772696657,0.43027778731010724
321040100,0.3206326876824609,-0.20206681160478196,-0.012411204485225992,0.4301672874706655
322040100,0.32163261066445115,-0.20207922249063678,-0.01198114840288044,0.4300560823455523
323040100,0.3226325388913512,-0.20209120335239691,-0.011551204230393295,0.42994417248714434
324040100,0.3236324721769334,-0.2021027542997489,-0.011121372671947807,0.4298315584454884
325040100,0.32463241033510576,-0.20211387544316456,-0.010691654431174211,0.4297182407735948
326040100,0.32563235317991296,-0.20212456689390043,-0.010262050211155713,0.42960422001849746
327040100,0.32663230052553777,-0.20213482876399702,-0.009832560714414814,0.4294894967408986
328040100,0.3276322521863021,-0.2021446611662781,-0.00940318664292281,0.42937407149200413
329040100,0.3286322079766683,-0.20215406421435014,-0.008973928698091481,0.42925794483132834
330040100,0.3296321677112404,-0.20216303802260155,-0.008544787580779083,0.4291411173123977
331040100,0.3306321312047651,-0.20217158270620206,-0.008115763991280226,0.4290235894988557
332040100,0.33163209827213325,-0.20217969838110197,-0.007686858629335417,0.42890536194480977
